id_transaccion,id_cliente,id_producto,fecha_venta,unidades,importe,descuento,almacen,promocion
7007314,105819,2320,28/04/2024,1,23.88,15.0,2,primavera_2024
7007315,108797,2865,07/05/2024,1,21.51,15.0,2,primavera_2024
7007316,101021,2003,25/03/2024,1,11.34,0.0,2,primavera_2024
7007317,102302,3389,22/03/2024,1,20.47,5.0,1,primavera_2024
7007318,101702,2017,23/04/2024,5,9.17,0.0,3,primavera_2024
7007319,107029,2244,03/05/2024,4,2.1,5.0,2,primavera_2024
7007320,106183,3091,03/04/2024,2,20.26,5.0,5,primavera_2024
7007321,110985,2003,30/04/2024,1,11.34,0.0,2,primavera_2024
7007322,113079,2176,04/04/2024,2,12.8,0.0,4,primavera_2024
7007323,109692,2263,20/03/2024,1,18.09,15.0,4,primavera_2024
7007324,114561,2018,30/04/2024,1,4.12,5.0,2,primavera_2024
7007325,113269,2472,27/03/2024,1,11.15,5.0,1,primavera_2024
7007326,113074,2204,20/04/2024,3,14.86,5.0,1,primavera_2024
7007327,109058,2282,16/04/2024,5,5.39,0.0,2,primavera_2024
7007328,100058,2258,02/05/2024,1,8.3,5.0,1,primavera_2024
7007329,100434,2081,17/04/2024,3,7.65,5.0,2,primavera_2024
7007330,111585,2123,22/03/2024,5,21.4,0.0,2,primavera_2024
7007331,107187,2312,27/03/2024,1,4.67,15.0,1,primavera_2024
7007332,102448,2065,16/04/2024,1,8.07,5.0,3,primavera_2024
7007333,103955,2175,21/04/2024,1,9.95,10.0,1,primavera_2024
7007334,111185,2011,05/05/2024,2,15.76,0.0,2,primavera_2024
7007335,110740,2180,03/05/2024,1,11.12,10.0,1,primavera_2024
7007336,104813,3298,18/04/2024,1,18.31,0.0,1,primavera_2024
7007337,107958,2102,14/04/2024,3,16.66,0.0,3,primavera_2024
7007338,104537,2330,29/03/2024,2,16.37,0.0,1,primavera_2024
7007339,103237,2243,27/03/2024,4,9.41,20.0,3,primavera_2024
7007340,109047,2146,17/05/2024,2,7.75,10.0,2,primavera_2024
7007341,102774,2652,12/05/2024,1,19.96,0.0,2,primavera_2024
7007342,108569,2298,23/03/2024,2,13.11,5.0,3,primavera_2024
7007343,105046,2267,14/04/2024,3,3.76,0.0,2,primavera_2024
7007344,106933,2290,12/05/2024,1,4.52,0.0,2,primavera_2024
7007345,109917,2156,20/04/2024,3,10.91,5.0,1,primavera_2024
7007346,103125,3381,14/05/2024,1,7.08,15.0,4,primavera_2024
7007347,106842,2346,21/03/2024,3,9.69,0.0,5,primavera_2024
7007348,101242,2333,06/04/2024,1,9.89,0.0,4,primavera_2024
7007349,-1,2008,02/05/2024,1,9.09,5.0,1,primavera_2024
7007350,105677,2107,11/04/2024,1,12.91,0.0,1,primavera_2024
7007351,113961,2125,09/05/2024,4,21.08,5.0,5,primavera_2024
7007352,114283,2191,05/05/2024,2,2.7,0.0,1,primavera_2024
7007353,108226,3379,23/05/2024,1,24.29,0.0,2,primavera_2024
7007354,108374,2250,23/04/2024,1,20.86,0.0,1,primavera_2024
7007355,107566,3150,06/05/2024,2,13.67,20.0,1,primavera_2024
7007356,100243,2166,19/04/2024,4,15.81,0.0,3,primavera_2024
7007357,104534,2158,11/05/2024,2,11.97,15.0,2,primavera_2024
7007358,105118,2221,06/05/2024,3,23.07,0.0,1,primavera_2024
7007359,113642,2164,19/04/2024,1,11.63,10.0,2,primavera_2024
7007360,105254,3715,01/05/2024,4,8.74,0.0,2,primavera_2024
7007361,107952,2093,26/05/2024,1,0.64,10.0,1,primavera_2024
7007362,113942,2100,03/05/2024,1,7.03,10.0,1,primavera_2024
7007363,102165,2038,05/04/2024,1,4.28,0.0,5,primavera_2024
7007364,102437,2227,25/04/2024,1,10.17,0.0,1,primavera_2024
7007365,106993,2815,11/04/2024,2,19.28,5.0,2,primavera_2024
7007366,104670,2192,16/04/2024,1,20.84,15.0,1,primavera_2024
7007367,104088,3649,15/04/2024,3,6.9,5.0,2,primavera_2024
7007368,110573,3390,20/04/2024,1,15.86,0.0,4,primavera_2024
7007369,105636,2120,07/04/2024,1,3.88,10.0,1,primavera_2024
7007370,109317,2278,05/04/2024,2,1.34,10.0,2,primavera_2024
7007371,110979,2350,29/04/2024,1,15.56,0.0,3,primavera_2024
7007372,106452,2271,29/03/2024,2,21.61,10.0,1,primavera_2024
7007373,109459,2267,30/04/2024,1,3.76,0.0,4,primavera_2024
7007374,100478,2167,15/04/2024,3,3.46,10.0,3,primavera_2024
7007375,108462,2127,07/05/2024,2,5.68,0.0,1,primavera_2024
7007376,101970,2040,07/05/2024,4,12.38,0.0,5,primavera_2024
7007377,110207,2257,05/05/2024,2,1.79,0.0,5,primavera_2024
7007378,110841,2364,10/05/2024,2,22.89,0.0,1,primavera_2024
7007379,105826,2327,04/05/2024,3,19.8,5.0,4,primavera_2024
7007380,108838,3472,19/05/2024,1,16.01,0.0,1,primavera_2024
7007381,100190,2003,14/04/2024,1,11.34,10.0,3,primavera_2024
7007382,112888,2235,13/05/2024,1,6.28,5.0,2,primavera_2024
7007383,110202,2128,10/04/2024,3,12.01,10.0,1,primavera_2024
7007384,100717,2112,18/04/2024,1,5.99,15.0,2,primavera_2024
7007385,115161,2147,24/04/2024,1,24.36,10.0,1,primavera_2024
7007386,115061,2175,20/04/2024,5,9.95,15.0,2,primavera_2024
7007387,105496,2306,25/03/2024,1,9.63,0.0,2,primavera_2024
7007388,103552,2118,02/05/2024,2,18.71,5.0,2,primavera_2024
7007389,110708,2068,21/04/2024,1,4.98,5.0,3,primavera_2024
7007390,104514,3713,05/05/2024,4,3.92,0.0,1,primavera_2024
7007391,111583,2939,18/04/2024,1,17.93,0.0,1,primavera_2024
7007392,101678,2278,28/03/2024,1,1.34,10.0,2,primavera_2024
7007393,103309,2211,17/04/2024,2,9.82,5.0,2,primavera_2024
7007394,101609,2215,04/04/2024,1,2.77,0.0,2,primavera_2024
7007395,106298,2113,27/04/2024,3,11.65,0.0,1,primavera_2024
7007396,102211,2128,02/05/2024,1,12.01,0.0,2,primavera_2024
7007397,103606,2574,08/04/2024,1,3.03,0.0,1,primavera_2024
7007398,107046,2125,29/04/2024,2,21.08,5.0,5,primavera_2024
7007399,105386,2131,11/04/2024,1,19.28,0.0,2,primavera_2024
7007400,104246,2615,19/04/2024,2,15.85,5.0,1,primavera_2024
7007401,107039,2180,06/04/2024,4,11.12,15.0,3,primavera_2024
7007402,110896,2095,24/04/2024,3,7.18,0.0,1,primavera_2024
7007403,107048,2256,27/03/2024,4,22.67,10.0,5,primavera_2024
7007404,102018,2038,31/03/2024,1,4.28,5.0,1,primavera_2024
7007405,104208,2159,28/05/2024,2,2.46,0.0,3,primavera_2024
7007406,112615,2095,10/05/2024,1,7.18,15.0,4,primavera_2024
7007407,111642,2046,21/03/2024,1,10.6,15.0,1,primavera_2024
7007408,109322,2003,18/04/2024,5,11.34,5.0,5,primavera_2024
7007409,111252,2010,27/04/2024,3,1.66,10.0,4,primavera_2024
7007410,109677,2347,03/05/2024,2,24.81,5.0,1,primavera_2024
7007411,106692,2124,11/04/2024,5,12.45,10.0,3,primavera_2024
7007412,113268,2153,30/04/2024,1,23.71,0.0,2,primavera_2024
7007413,106374,2539,18/03/2024,1,21.35,0.0,1,primavera_2024
7007414,108791,2351,12/04/2024,3,11.43,0.0,1,primavera_2024
7007415,105158,2363,02/05/2024,2,8.05,5.0,3,primavera_2024
7007416,104127,2040,09/04/2024,5,12.38,0.0,3,primavera_2024
7007417,112739,2171,02/05/2024,5,7.26,10.0,2,primavera_2024
7007418,108719,2190,16/04/2024,1,22.62,5.0,2,primavera_2024
7007419,108433,2287,24/04/2024,1,24.98,10.0,1,primavera_2024
7007420,103656,2131,27/04/2024,1,19.28,5.0,4,primavera_2024
7007421,110019,2188,02/04/2024,5,20.89,10.0,3,primavera_2024
7007422,106386,2369,11/04/2024,1,21.05,0.0,1,primavera_2024
7007423,111038,2035,09/05/2024,1,2.94,5.0,4,primavera_2024
7007424,114084,2014,20/04/2024,2,15.01,15.0,2,primavera_2024
7007425,102132,2140,15/05/2024,1,22.06,5.0,2,primavera_2024
7007426,103115,2318,24/03/2024,2,17.76,15.0,2,primavera_2024
7007427,101121,2497,12/05/2024,1,8.39,15.0,3,primavera_2024
7007428,106188,2250,29/04/2024,2,20.86,10.0,1,primavera_2024
7007429,110466,2315,08/05/2024,1,13.2,10.0,2,primavera_2024
7007430,110765,2208,09/05/2024,2,13.06,10.0,1,primavera_2024
7007431,109797,2287,26/04/2024,3,24.98,0.0,1,primavera_2024
7007432,114072,2138,30/04/2024,2,7.32,15.0,5,primavera_2024
7007433,105433,2333,24/04/2024,2,9.89,0.0,2,primavera_2024
7007434,103543,2819,14/04/2024,1,14.09,5.0,2,primavera_2024
7007435,103710,2102,30/04/2024,2,16.66,0.0,4,primavera_2024
7007436,107530,2018,24/05/2024,1,4.12,10.0,3,primavera_2024
7007437,112025,2281,10/04/2024,1,22.87,15.0,2,primavera_2024
7007438,101590,2204,19/05/2024,3,14.86,5.0,1,primavera_2024
7007439,114069,2196,21/04/2024,1,12.04,20.0,2,primavera_2024
7007440,108120,2203,16/05/2024,1,1.73,5.0,5,primavera_2024
7007441,107344,2225,16/04/2024,4,12.39,5.0,1,primavera_2024
7007442,108491,2067,22/04/2024,1,4.67,20.0,2,primavera_2024
7007443,108579,2151,25/04/2024,2,15.34,10.0,1,primavera_2024
7007444,109567,2264,06/05/2024,1,13.32,15.0,4,primavera_2024
7007445,113815,2284,28/04/2024,2,17.93,5.0,1,primavera_2024
7007446,101054,2173,04/04/2024,4,8.95,10.0,2,primavera_2024
7007447,100939,2664,03/05/2024,4,24.71,0.0,4,primavera_2024
7007448,105686,2326,22/05/2024,1,22.86,10.0,1,primavera_2024
7007449,114587,2050,27/04/2024,2,1.68,0.0,5,primavera_2024
7007450,100186,2218,01/05/2024,1,5.98,0.0,2,primavera_2024
7007451,100085,2365,05/04/2024,4,0.89,15.0,3,primavera_2024
7007452,105475,2080,29/03/2024,1,10.53,0.0,2,primavera_2024
7007453,110094,2041,07/04/2024,3,7.91,0.0,3,primavera_2024
7007454,113827,2269,10/04/2024,2,5.43,0.0,1,primavera_2024
7007455,106061,2137,29/04/2024,2,11.88,0.0,5,primavera_2024
7007456,107823,2176,13/04/2024,3,12.8,0.0,2,primavera_2024
7007457,106945,2150,18/05/2024,4,20.36,15.0,4,primavera_2024
7007458,101232,2030,07/04/2024,3,12.43,5.0,4,primavera_2024
7007459,-1,3035,13/04/2024,2,9.5,15.0,1,primavera_2024
7007460,107929,2126,30/04/2024,1,2.55,0.0,1,primavera_2024
7007461,112157,3487,09/05/2024,1,14.55,10.0,3,primavera_2024
7007462,100819,2047,08/05/2024,2,8.56,15.0,3,primavera_2024
7007463,113649,3738,21/04/2024,1,11.14,0.0,2,primavera_2024
7007464,103405,2081,15/04/2024,1,7.65,0.0,1,primavera_2024
7007465,105541,2046,28/04/2024,3,10.6,0.0,1,primavera_2024
7007466,104771,2302,17/05/2024,1,14.78,0.0,3,primavera_2024
7007467,102347,2225,13/04/2024,1,12.39,10.0,1,primavera_2024
7007468,104662,2216,13/04/2024,1,16.91,0.0,1,primavera_2024
7007469,105339,2334,21/04/2024,2,6.9,0.0,2,primavera_2024
7007470,114512,2346,20/04/2024,1,9.69,0.0,1,primavera_2024
7007471,106415,2326,26/04/2024,1,22.86,10.0,1,primavera_2024
7007472,102033,3647,11/04/2024,1,9.01,15.0,3,primavera_2024
7007473,100739,2251,03/05/2024,1,9.42,0.0,2,primavera_2024
7007474,112358,2193,28/04/2024,1,20.19,0.0,1,primavera_2024
7007475,102720,2158,24/05/2024,1,11.97,0.0,2,primavera_2024
7007476,101151,3471,18/04/2024,3,10.63,15.0,1,primavera_2024
7007477,106739,2068,05/04/2024,1,4.98,15.0,4,primavera_2024
7007478,108197,2081,23/03/2024,3,7.65,10.0,1,primavera_2024
7007479,104486,2243,16/04/2024,3,9.41,0.0,5,primavera_2024
7007480,113862,2158,21/04/2024,4,11.97,20.0,1,primavera_2024
7007481,111371,2052,12/05/2024,2,1.68,0.0,2,primavera_2024
7007482,104290,2276,26/03/2024,1,18.3,15.0,1,primavera_2024
7007483,113597,2071,27/04/2024,1,11.92,0.0,1,primavera_2024
7007484,100601,2255,03/04/2024,4,17.92,0.0,1,primavera_2024
7007485,112703,2236,09/04/2024,2,11.86,0.0,2,primavera_2024
7007486,109912,2017,12/04/2024,1,9.17,5.0,1,primavera_2024
7007487,105688,2066,23/04/2024,1,14.49,0.0,1,primavera_2024
7007488,108650,2108,03/04/2024,3,10.79,5.0,4,primavera_2024
7007489,102821,3344,07/05/2024,1,10.34,10.0,1,primavera_2024
7007490,104447,2318,30/04/2024,1,17.76,10.0,2,primavera_2024
7007491,114862,2201,27/04/2024,1,5.81,10.0,2,primavera_2024
7007492,102676,2185,30/04/2024,1,11.68,0.0,3,primavera_2024
7007493,103273,2128,24/04/2024,1,12.01,0.0,1,primavera_2024
7007494,101433,2349,13/04/2024,1,6.55,5.0,2,primavera_2024
7007495,106604,3010,13/04/2024,1,23.39,20.0,2,primavera_2024
7007496,114797,2004,19/04/2024,1,15.33,5.0,4,primavera_2024
7007497,103468,2145,11/04/2024,1,18.59,0.0,3,primavera_2024
7007498,111573,2177,08/04/2024,5,0.87,10.0,3,primavera_2024
7007499,103333,2241,06/04/2024,1,8.37,0.0,1,primavera_2024
7007500,102415,2229,16/05/2024,2,13.54,0.0,4,primavera_2024
7007501,110712,2021,02/05/2024,3,14.21,10.0,2,primavera_2024
7007502,110221,2030,17/04/2024,3,12.43,0.0,5,primavera_2024
7007503,112138,2073,19/04/2024,1,1.47,10.0,2,primavera_2024
7007504,106355,2242,11/05/2024,1,24.56,5.0,2,primavera_2024
7007505,106052,2341,13/05/2024,1,22.51,0.0,2,primavera_2024
7007506,111062,2129,11/04/2024,1,19.63,0.0,3,primavera_2024
7007507,111619,2046,14/04/2024,3,10.6,0.0,5,primavera_2024
7007508,109514,2051,16/04/2024,1,4.12,15.0,1,primavera_2024
7007509,105430,2198,21/03/2024,5,23.67,15.0,3,primavera_2024
7007510,112764,2355,29/04/2024,1,14.11,10.0,3,primavera_2024
7007511,115162,2366,29/04/2024,2,8.57,0.0,3,primavera_2024
7007512,106027,2273,07/05/2024,4,9.49,5.0,2,primavera_2024
7007513,104889,2050,29/04/2024,1,1.68,0.0,2,primavera_2024
7007514,106925,2349,03/04/2024,1,6.55,0.0,1,primavera_2024
7007515,106875,2334,23/04/2024,4,6.9,5.0,2,primavera_2024
7007516,105263,2166,17/05/2024,2,15.81,5.0,3,primavera_2024
7007517,106113,3627,04/04/2024,1,4.22,0.0,1,primavera_2024
7007518,102612,2128,24/05/2024,1,12.01,5.0,1,primavera_2024
7007519,105641,2135,04/05/2024,2,0.8,0.0,1,primavera_2024
7007520,112843,2087,26/04/2024,1,5.2,0.0,3,primavera_2024
7007521,107612,2139,21/04/2024,1,12.6,5.0,3,primavera_2024
7007522,110261,2021,13/05/2024,4,14.21,0.0,2,primavera_2024
7007523,105533,2129,09/05/2024,1,19.63,5.0,1,primavera_2024
7007524,109119,2126,17/05/2024,2,2.55,10.0,2,primavera_2024
7007525,113532,2066,28/04/2024,1,14.49,0.0,1,primavera_2024
7007526,107247,2344,08/04/2024,2,23.39,10.0,3,primavera_2024
7007527,107688,3627,18/04/2024,1,4.22,0.0,1,primavera_2024
7007528,112200,2526,05/05/2024,2,1.44,5.0,5,primavera_2024
7007529,113700,2289,05/05/2024,1,19.3,0.0,2,primavera_2024
7007530,103229,2203,07/05/2024,2,1.73,0.0,4,primavera_2024
7007531,103005,2042,16/04/2024,1,4.67,0.0,4,primavera_2024
7007532,111890,2066,24/04/2024,2,14.49,5.0,1,primavera_2024
7007533,113507,2062,24/04/2024,3,7.41,0.0,4,primavera_2024
7007534,100662,2325,16/05/2024,2,8.36,0.0,1,primavera_2024
7007535,114536,2209,20/04/2024,1,16.25,10.0,3,primavera_2024
7007536,113266,2044,06/05/2024,4,12.22,15.0,1,primavera_2024
7007537,110461,2197,16/05/2024,4,16.06,0.0,5,primavera_2024
7007538,104250,2008,13/04/2024,2,9.09,0.0,3,primavera_2024
7007539,111897,2359,12/04/2024,1,1.75,15.0,2,primavera_2024
7007540,110106,2190,18/05/2024,2,22.62,10.0,3,primavera_2024
7007541,112466,2368,30/04/2024,3,18.14,5.0,1,primavera_2024
7007542,115143,2107,09/05/2024,1,12.91,20.0,2,primavera_2024
7007543,108339,2229,27/05/2024,1,13.54,0.0,1,primavera_2024
7007544,107478,2228,08/05/2024,5,19.21,0.0,1,primavera_2024
7007545,105316,2085,03/05/2024,1,5.25,0.0,4,primavera_2024
7007546,106995,2212,12/05/2024,2,21.38,5.0,2,primavera_2024
7007547,102369,3647,14/04/2024,2,9.01,15.0,3,primavera_2024
7007548,110863,2357,14/04/2024,1,20.23,0.0,1,primavera_2024
7007549,115103,3419,30/04/2024,3,14.3,0.0,1,primavera_2024
7007550,105032,2328,29/03/2024,2,23.24,5.0,2,primavera_2024
7007551,105756,3028,02/04/2024,1,19.83,5.0,1,primavera_2024
7007552,110683,2164,29/03/2024,1,11.63,0.0,4,primavera_2024
7007553,111950,2203,13/05/2024,1,1.73,0.0,1,primavera_2024
7007554,105187,2094,20/04/2024,1,3.08,5.0,5,primavera_2024
7007555,114490,2342,28/03/2024,2,14.18,0.0,2,primavera_2024
7007556,103935,3011,13/05/2024,1,4.18,0.0,2,primavera_2024
7007557,114904,2338,19/04/2024,1,19.16,0.0,1,primavera_2024
7007558,104017,2223,11/04/2024,2,8.84,0.0,5,primavera_2024
7007559,107194,2869,05/04/2024,1,19.0,0.0,2,primavera_2024
7007560,102157,2317,13/04/2024,2,5.2,0.0,3,primavera_2024
7007561,108696,2802,01/04/2024,1,14.92,15.0,2,primavera_2024
7007562,102826,2301,30/03/2024,3,22.03,0.0,1,primavera_2024
7007563,111323,3211,11/05/2024,1,1.28,0.0,4,primavera_2024
7007564,113243,2141,05/05/2024,1,18.13,0.0,3,primavera_2024
7007565,114764,2049,05/04/2024,3,4.13,0.0,2,primavera_2024
7007566,105636,2071,10/04/2024,3,11.92,15.0,4,primavera_2024
7007567,105816,2105,28/04/2024,1,9.93,0.0,1,primavera_2024
7007568,113491,2115,06/04/2024,1,5.85,0.0,3,primavera_2024
7007569,111904,2367,05/04/2024,1,24.17,15.0,3,primavera_2024
7007570,114564,2067,12/05/2024,1,4.67,10.0,1,primavera_2024
7007571,103223,2127,21/03/2024,3,5.68,0.0,5,primavera_2024
7007572,105314,2081,30/03/2024,1,7.65,5.0,4,primavera_2024
7007573,109707,3696,01/05/2024,1,12.5,10.0,2,primavera_2024
7007574,111402,2235,23/03/2024,5,6.28,5.0,3,primavera_2024
7007575,109290,2340,08/05/2024,4,4.52,0.0,2,primavera_2024
7007576,101579,2263,13/04/2024,1,18.09,0.0,4,primavera_2024
7007577,104316,2349,02/05/2024,1,6.55,0.0,3,primavera_2024
7007578,108437,2801,23/04/2024,5,12.68,15.0,5,primavera_2024
7007579,108636,2066,17/04/2024,3,14.49,5.0,4,primavera_2024
7007580,110777,2257,12/05/2024,1,1.79,15.0,1,primavera_2024
7007581,112679,2112,06/05/2024,2,5.99,0.0,3,primavera_2024
7007582,107359,2100,01/04/2024,1,7.03,5.0,4,primavera_2024
7007583,100135,3552,05/04/2024,1,20.42,10.0,3,primavera_2024
7007584,114618,2313,13/04/2024,1,1.26,0.0,1,primavera_2024
7007585,110906,2895,08/04/2024,1,6.44,5.0,2,primavera_2024
7007586,113655,2061,24/04/2024,2,7.09,0.0,1,primavera_2024
7007587,108086,2645,22/04/2024,4,12.42,0.0,1,primavera_2024
7007588,106521,2306,09/04/2024,3,9.63,5.0,2,primavera_2024
7007589,112747,2265,22/05/2024,1,10.06,0.0,4,primavera_2024
7007590,111118,2300,09/05/2024,1,23.37,15.0,3,primavera_2024
7007591,111718,3830,07/04/2024,1,24.77,0.0,2,primavera_2024
7007592,114308,2098,25/05/2024,3,24.35,0.0,2,primavera_2024
7007593,104111,2210,15/04/2024,3,2.29,0.0,1,primavera_2024
7007594,112145,2977,22/05/2024,1,23.13,5.0,3,primavera_2024
7007595,107884,2259,04/04/2024,2,22.97,5.0,2,primavera_2024
7007596,100653,2123,13/04/2024,1,21.4,0.0,5,primavera_2024
7007597,110835,2071,15/05/2024,4,11.92,5.0,5,primavera_2024
7007598,112506,2056,27/03/2024,3,10.74,0.0,1,primavera_2024
7007599,105917,2336,03/04/2024,3,16.14,5.0,1,primavera_2024
7007600,105994,2083,25/03/2024,1,14.16,0.0,2,primavera_2024
7007601,114164,3371,06/05/2024,1,12.62,5.0,2,primavera_2024
7007602,102056,2156,04/04/2024,1,10.91,0.0,2,primavera_2024
7007603,103677,2349,19/04/2024,4,6.55,20.0,5,primavera_2024
7007604,100156,2170,07/04/2024,1,11.68,5.0,2,primavera_2024
7007605,114401,2955,01/05/2024,3,5.37,0.0,1,primavera_2024
7007606,109081,2365,02/05/2024,1,0.89,0.0,2,primavera_2024
7007607,109104,2111,11/04/2024,1,7.44,5.0,2,primavera_2024
7007608,104666,2318,15/05/2024,2,17.76,0.0,4,primavera_2024
7007609,107602,2289,25/04/2024,2,19.3,10.0,2,primavera_2024
7007610,103779,2291,19/05/2024,2,6.63,10.0,5,primavera_2024
7007611,109142,2319,04/04/2024,2,7.54,5.0,1,primavera_2024
7007612,105743,3646,27/03/2024,2,8.46,0.0,2,primavera_2024
7007613,101038,2005,04/05/2024,3,2.08,10.0,3,primavera_2024
7007614,112412,3440,25/04/2024,5,1.81,10.0,2,primavera_2024
7007615,104193,2051,27/04/2024,2,4.12,0.0,1,primavera_2024
7007616,103613,2069,18/05/2024,1,10.78,0.0,3,primavera_2024
7007617,110723,2229,08/05/2024,1,13.54,10.0,1,primavera_2024
7007618,110668,2076,15/04/2024,1,9.51,0.0,5,primavera_2024
7007619,113933,2809,01/04/2024,5,15.49,20.0,5,primavera_2024
7007620,111952,2292,27/04/2024,1,12.8,20.0,1,primavera_2024
7007621,106201,3837,12/05/2024,2,21.95,10.0,1,primavera_2024
7007622,109317,2216,11/04/2024,2,16.91,0.0,1,primavera_2024
7007623,107637,2133,26/03/2024,1,2.35,20.0,5,primavera_2024
7007624,109320,2368,08/04/2024,2,18.14,10.0,1,primavera_2024
7007625,107380,2054,01/05/2024,3,9.46,0.0,2,primavera_2024
7007626,114354,2062,27/04/2024,2,7.41,0.0,2,primavera_2024
7007627,110185,2154,04/04/2024,1,4.33,0.0,3,primavera_2024
7007628,106843,2756,24/04/2024,1,7.96,15.0,2,primavera_2024
7007629,111578,2006,23/05/2024,1,4.66,15.0,4,primavera_2024
7007630,100086,2088,08/05/2024,3,2.37,0.0,1,primavera_2024
7007631,109115,2232,26/04/2024,2,20.87,10.0,2,primavera_2024
7007632,110712,2639,19/03/2024,3,19.04,0.0,1,primavera_2024
7007633,113700,2309,30/03/2024,1,15.04,15.0,4,primavera_2024
7007634,102806,2295,13/04/2024,1,16.22,0.0,1,primavera_2024
7007635,106753,2052,03/05/2024,1,1.68,5.0,4,primavera_2024
7007636,113387,2254,25/04/2024,2,20.12,10.0,1,primavera_2024
7007637,103991,3623,06/04/2024,2,13.1,10.0,4,primavera_2024
7007638,105759,2153,19/03/2024,1,23.71,5.0,1,primavera_2024
7007639,104836,2139,29/04/2024,1,12.6,0.0,3,primavera_2024
7007640,114235,2611,10/04/2024,2,3.3,10.0,4,primavera_2024
7007641,108127,2988,22/04/2024,1,3.14,0.0,5,primavera_2024
7007642,100761,2201,14/04/2024,3,5.81,10.0,2,primavera_2024
7007643,106631,2383,22/04/2024,1,1.22,15.0,3,primavera_2024
7007644,114572,2684,13/05/2024,5,19.21,5.0,2,primavera_2024
7007645,114973,2100,02/04/2024,1,7.03,0.0,2,primavera_2024
7007646,106580,2302,15/05/2024,2,14.78,0.0,4,primavera_2024
7007647,114814,2263,23/04/2024,1,18.09,15.0,2,primavera_2024
7007648,112471,2187,16/05/2024,1,14.36,0.0,1,primavera_2024
7007649,115039,2357,05/05/2024,1,20.23,0.0,2,primavera_2024
7007650,109188,2246,02/04/2024,2,8.07,20.0,2,primavera_2024
7007651,107961,2253,01/04/2024,2,11.8,5.0,4,primavera_2024
7007652,106342,2123,24/05/2024,2,21.4,0.0,3,primavera_2024
7007653,100915,2260,26/04/2024,2,22.68,0.0,2,primavera_2024
7007654,103814,2249,10/05/2024,1,16.71,15.0,2,primavera_2024
7007655,104202,2901,09/05/2024,1,2.47,5.0,3,primavera_2024
7007656,104022,2173,17/04/2024,1,8.95,0.0,5,primavera_2024
7007657,101655,2208,25/04/2024,1,13.06,5.0,1,primavera_2024
7007658,107154,2040,25/04/2024,3,12.38,0.0,4,primavera_2024
7007659,107925,2355,29/04/2024,2,14.11,5.0,1,primavera_2024
7007660,111529,2273,29/03/2024,4,9.49,5.0,1,primavera_2024
7007661,109849,2156,04/04/2024,2,10.91,0.0,5,primavera_2024
7007662,104329,2258,08/05/2024,2,8.3,0.0,5,primavera_2024
7007663,108156,2206,28/04/2024,4,3.72,10.0,3,primavera_2024
7007664,108225,2047,11/04/2024,1,8.56,5.0,4,primavera_2024
7007665,113040,2247,26/03/2024,1,12.95,0.0,2,primavera_2024
7007666,113777,2028,16/04/2024,2,15.93,0.0,2,primavera_2024
7007667,100519,2083,11/05/2024,1,14.16,0.0,2,primavera_2024
7007668,106165,2420,20/03/2024,3,19.99,0.0,1,primavera_2024
7007669,114653,2228,07/04/2024,2,19.21,5.0,2,primavera_2024
7007670,112390,2030,25/03/2024,3,12.43,0.0,2,primavera_2024
7007671,106640,2933,08/04/2024,1,7.25,15.0,1,primavera_2024
7007672,109938,2200,25/05/2024,5,22.18,0.0,3,primavera_2024
7007673,106387,2152,23/04/2024,1,21.56,20.0,2,primavera_2024
7007674,101702,2365,02/04/2024,1,0.89,10.0,3,primavera_2024
7007675,100789,2180,27/04/2024,1,11.12,0.0,2,primavera_2024
7007676,106578,2798,30/03/2024,2,9.77,0.0,1,primavera_2024
7007677,100638,2068,14/05/2024,1,4.98,0.0,3,primavera_2024
7007678,100848,2070,28/04/2024,2,5.16,0.0,5,primavera_2024
7007679,100256,2335,02/04/2024,2,10.42,20.0,1,primavera_2024
