pedido_id,cliente_id,tienda_id,fecha_pedido,estado,total_bruto,total_descuentos,total_neto,metodo_pago,codigo_postal_envio,hora_entrega
5003633,107317.0,1,2024-08-12 17:30:53,entregado,35.32,0.0,35.32,tarjeta,08009,2024-08-12 19:19:38
5003634,104111.0,1,2024-07-08 18:41:20,entregado,38.41,0.0,38.41,bizum,08022,
5003635,101040.0,3,2024-08-04 10:15:13,en_preparacion,19.22,2.88,16.34,efectivo_entrega,46013,
5003636,107563.0,1,2024-07-11 15:52:31,entregado,67.08,3.35,63.73,tarjeta,08002,2024-07-11 17:50:45
5003637,101241.0,1,2024-06-17 09:09:56,entregado,17.74,0.0,17.74,tarjeta,08001,2024-06-17 10:39:50
5003638,111573.0,2,2024-08-14 11:19:46,devuelto,21.54,0.0,21.54,paypal,28015,
5003639,111994.0,2,2024-06-26 20:33:35,entregado,8.69,0.0,8.69,tarjeta,28042,2024-06-26 21:57:24
5003640,113203.0,4,2024-06-26 16:26:58,cancelado,11.95,0.6,11.35,tarjeta,41016,
5003641,101303.0,4,2024-07-05 17:40:42,entregado,36.74,5.51,31.23,tarjeta,41003,2024-07-05 20:42:44
5003642,108511.0,5,2024-07-27 18:20:38,devuelto,27.94,0.0,27.94,paypal,48012,
5003643,108424.0,1,2024-06-09 15:02:37,entregado,40.73,8.15,32.58,efectivo_entrega,08017,2024-06-09 16:03:15
5003644,102334.0,1,2024-05-28 07:30:23,entregado,58.88,0.0,58.88,efectivo_entrega,08017,2024-05-28 10:08:17
5003645,108094.0,2,2024-06-12 10:11:10,entregado,32.98,1.65,31.33,paypal,28020,2024-06-12 12:22:50
5003646,110842.0,3,2024-07-19 22:59:30,entregado,31.94,3.19,28.75,tarjeta,46010,2024-07-20 02:13:46
5003647,107365.0,1,2024-07-13 10:49:49,entregado,16.79,3.36,13.43,bizum,08011,2024-07-13 12:09:57
5003648,100251.0,4,2024-07-02 20:06:17,entregado,11.89,2.38,9.51,bizum,41002,2024-07-02 23:20:22
5003649,105080.0,1,2024-07-26 18:07:52,entregado,23.95,4.79,19.16,paypal,08003,2024-07-26 20:28:12
5003650,101373.0,1,2024-07-04 11:47:50,entregado,21.27,3.19,18.08,bizum,08017,2024-07-04 13:41:03
5003651,105752.0,2,2024-06-30 11:11:14,entregado,20.84,0.0,20.84,tarjeta,28010,2024-06-30 13:31:18
5003652,109486.0,1,2024-06-17 13:37:51,entregado,27.12,0.0,27.12,tarjeta,08021,2024-06-17 14:39:48
5003653,100474.0,2,2024-05-10 11:46:04,entregado,25.63,0.0,25.63,BIZUM,28009,2024-05-10 14:09:17
5003654,113681.0,4,2024-07-28 10:27:49,entregado,31.5,0.0,31.5,efectivo_entrega,41001,2024-07-28 11:46:03
5003655,107608.0,2,2024-07-10 18:16:22,entregado,63.14,0.0,63.14,bizum,28020,2024-07-10 21:07:05
5003656,,4,2024-07-27 10:40:19,devuelto,70.94,3.55,67.39,bizum,41009,
5003657,100451.0,2,2024-06-26 10:47:52,cancelado,31.41,0.0,31.41,tarjeta,28007,
5003658,108592.0,3,2024-07-27 09:59:43,entregado,53.21,7.98,45.23,tarjeta,46010,2024-07-27 12:28:07
5003659,,1,2024-07-29 20:15:19,entregado,12.74,1.27,11.47,efectivo_entrega,08019,2024-07-29 23:13:42
5003660,112185.0,2,2024-08-02 10:54:53,entregado,26.5,1.32,25.18,efectivo_entrega,28012,
5003661,103316.0,1,2024-06-06 17:34:14,entregado,18.55,0.0,18.55,tarjeta,08029,2024-06-06 20:41:58
5003662,105557.0,1,2024-06-01 10:47:46,entregado,85.37,4.27,81.1,tarjeta,08009,2024-06-01 14:08:05
5003663,109196.0,1,2024-07-30 17:36:33,entregado,25.17,0.0,25.17,paypal,08008,2024-07-30 19:47:58
5003664,108001.0,4,2024-07-29 13:04:11,entregado,135.71,20.36,115.35,tarjeta,41005,2024-07-29 15:38:23
5003665,101587.0,2,2024-06-17 20:26:18,cancelado,38.65,0.0,38.65,transferencia,28005,
5003666,105430.0,2,2024-06-09 17:36:57,entregado,32.34,0.0,32.34,transferencia,28033,2024-06-09 19:46:53
5003667,104572.0,1,2024-06-01 18:28:37,entregado,62.3,3.12,59.18,efectivo_entrega,08029,2024-06-01 19:47:14
5003668,114146.0,2,2024-08-02 12:08:09,cancelado,48.9,0.0,48.9,tarjeta,28007,
5003669,101806.0,4,2024-08-02 13:49:01,entregado,45.05,0.0,45.05,tarjeta,41005,2024-08-02 17:12:37
5003670,104623.0,5,2024-07-06 21:13:22,entregado,42.52,2.13,40.39,paypal,48006,2024-07-07 00:24:15
5003671,106051.0,3,2024-07-04 10:29:51,entregado,38.15,0.0,38.15,efectivo_entrega,46001,2024-07-04 13:42:43
5003672,111113.0,5,2024-07-19 11:02:24,entregado,25.58,1.28,24.3,tarjeta,48008,2024-07-19 12:16:06
5003673,110318.0,1,2024-07-24 18:24:21,cancelado,24.47,1.22,23.25,efectivo_entrega,08003,
5003674,108125.0,1,2024-08-18 17:04:13,entregado,45.47,2.27,43.2,tarjeta,08006,2024-08-18 19:57:59
5003675,114782.0,1,09/07/2024 12:39,entregado,16.16,0.0,16.16,efectivo_entrega,08001,2024-07-09 13:41:59
5003676,109103.0,3,2024-07-21 10:14:31,entregado,19.6,0.0,19.6,transferencia,46022,2024-07-21 11:22:05
5003677,106602.0,1,2024-07-27 22:31:41,entregado,36.54,3.65,32.89,tarjeta,08010,2024-07-27 23:40:24
5003678,113343.0,2,2024-07-26 08:24:29,entregado,8.76,0.88,7.88,paypal,28034,2024-07-26 11:53:58
5003679,108761.0,3,2024-06-07 11:41:15,entregado,31.81,0.0,31.81,bizum,46006,2024-06-07 12:51:56
5003680,113038.0,1,2024-06-17 19:37:09,entregado,27.35,4.1,23.25,bizum,08028,2024-06-17 21:13:06
5003681,114927.0,1,2024-07-28 16:27:02,entregado,14.99,0.0,14.99,efectivo_entrega,08017,2024-07-28 18:01:47
5003682,110606.0,2,2024-08-14 09:32:39,entregado,59.81,2.99,56.82,bizum,28007,2024-08-14 10:57:54
5003683,105652.0,2,2024-07-25 10:03:27,entregado,28.73,5.75,22.98,tarjeta,28013,2024-07-25 12:01:45
5003684,104198.0,1,2024-07-13 22:55:13,entregado,38.39,1.92,36.47,efectivo_entrega,08002,2024-07-14 02:12:44
5003685,107189.0,3,2024-07-30 13:39:06,en_preparacion,22.36,2.24,20.12,tarjeta,46023,
5003686,101040.0,1,2024-09-10 09:28:20,entregado,25.98,0.0,25.98,bizum,08015,2024-09-10 11:58:34
5003687,112855.0,4,2024-05-09 17:44:01,entregado,36.19,5.43,30.76,bizum,41001,2024-05-09 19:54:48
5003688,102814.0,2,2024-04-30 10:24:56,entregado,45.25,6.79,38.46,efectivo_entrega,28005,2024-04-30 12:33:04
5003689,101493.0,1,2024-07-19 20:26:15,entregado,68.07,0.0,68.07,bizum,08021,2024-07-19 22:51:51
5003690,112445.0,2,04/07/2024 17:19,entregado,12.95,1.29,11.66,tarjeta,28050,2024-07-04 18:40:18
5003691,103503.0,4,2024-08-16 19:41:36,entregado,34.74,0.0,34.74,paypal,41007,2024-08-16 21:41:46
5003692,113454.0,1,2024-07-11 09:41:53,entregado,16.36,0.82,15.54,tarjeta,08020,2024-07-11 11:43:49
5003693,105145.0,1,2024-07-05 13:09:11,cancelado,30.84,0.0,30.84,efectivo_entrega,08006,
5003694,104571.0,2,2024-06-22 18:50:50,entregado,11.85,0.0,11.85,Tarjeta,28010,2024-06-22 21:21:19
5003695,104984.0,1,2024-07-18 18:42:53,entregado,96.9,9.69,87.21,paypal,08025,2024-07-18 20:38:30
5003696,103129.0,3,2024-07-16 14:00:07,devuelto,32.75,1.64,31.11,transferencia,46023,
5003697,107284.0,2,27/06/2024 10:39,entregado,90.56,0.0,90.56,tarjeta,28046,2024-06-27 12:54:22
5003698,102134.0,2,2024-07-31 21:56:35,entregado,26.69,1.33,25.36,paypal,28016,2024-07-31 23:50:23
5003699,107349.0,1,2024-06-25 16:40:05,entregado,57.18,2.86,54.32,bizum,08020,2024-06-25 20:03:42
5003700,111080.0,4,2024-07-03 18:47:10,entregado,16.07,0.0,16.07,efectivo_entrega,41014,2024-07-03 21:44:35
5003701,100634.0,2,2024-05-19 08:21:16,entregado,24.43,0.0,24.43,paypal,28010,2024-05-19 10:14:40
5003702,102042.0,3,2024-07-27 17:51:05,en_preparacion,19.48,0.0,19.48,tarjeta,46022,
5003703,114720.0,1,2024-07-26 19:58:16,entregado,29.67,4.45,25.22,bizum,08024,2024-07-26 22:51:29
5003704,100361.0,1,2024-08-28 20:30:08,entregado,20.58,0.0,20.58,bizum,08010,2024-08-28 23:54:06
5003705,101122.0,4,2024-07-08 08:44:08,entregado,89.36,4.47,84.89,tarjeta,41016,2024-07-08 12:07:39
5003706,103227.0,4,2024-05-11 16:39:18,entregado,59.87,5.99,53.88,bizum,41008,2024-05-11 18:23:25
5003707,110712.0,4,2024-05-13 18:12:22,entregado,19.85,0.99,18.86,bizum,41017,2024-05-13 19:50:32
5003708,113535.0,2,2024-06-26 16:52:39,entregado,62.77,9.42,53.35,efectivo_entrega,28036,2024-06-26 18:14:26
5003709,114114.0,1,2024-06-09 19:37:53,entregado,21.95,3.29,18.66,bizum,08003,2024-06-09 22:27:29
5003710,108678.0,1,2024-08-04 17:58:42,entregado,33.9,1.7,32.2,tarjeta,08019,2024-08-04 21:07:28
5003711,115039.0,1,2024-08-15 13:12:38,entregado,33.61,3.36,30.25,tarjeta,08023,2024-08-15 15:54:13
5003712,114579.0,2,14/08/2024 09:15,devuelto,31.72,0.0,31.72,tarjeta,28003,
5003713,100320.0,1,2024-05-24 16:53:55,devuelto,49.0,0.0,49.0,tarjeta,08001,
5003714,107641.0,3,2024-08-10 16:34:14,entregado,18.15,2.72,15.43,efectivo_entrega,46001,2024-08-10 18:00:20
5003715,100051.0,2,2024-06-15 20:48:04,entregado,60.67,0.0,60.67,paypal,28034,2024-06-15 22:51:50
5003716,102678.0,1,2024-06-25 18:17:34,entregado,35.13,1.76,33.37,tarjeta,08007,2024-06-25 20:20:27
5003717,108362.0,1,2024-06-25 10:09:59,cancelado,64.57,6.46,58.11,paypal,08025,
5003718,107840.0,4,2024-05-13 09:36:38,entregado,41.78,0.0,41.78,tarjeta,41018,2024-05-13 11:23:19
5003719,110212.0,1,2024-08-11 09:46:35,entregado,96.92,0.0,96.92,paypal,08020,2024-08-11 11:26:32
5003720,109664.0,4,2024-07-07 10:33:51,entregado,29.79,4.47,25.32,bizum,41010,2024-07-07 12:53:03
5003721,106959.0,1,2024-08-20 10:39:50,entregado,61.39,0.0,61.39,bizum,08003,2024-08-20 14:06:30
5003722,103949.0,5,2024-06-15 16:49:23,devuelto,62.85,0.0,62.85,bizum,48003,
5003723,100124.0,4,2024-08-12 10:47:43,entregado,32.67,1.63,31.04,tarjeta,41011,2024-08-12 14:15:39
5003724,114885.0,3,2024-07-04 12:13:28,entregado,119.46,5.97,113.49,tarjeta,46020,2024-07-04 14:44:55
5003725,108837.0,2,2024-06-30 18:31:47,entregado,37.17,3.72,33.45,tarjeta,28010,2024-06-30 20:46:43
5003726,104744.0,3,2024-06-22 18:49:42,entregado,66.48,3.32,63.16,bizum,46005,2024-06-22 21:36:28
5003727,114403.0,2,2024-07-30 18:05:23,entregado,20.97,1.05,19.92,efectivo_entrega,28006,2024-07-30 21:06:42
5003728,113742.0,2,2024-07-18 17:23:29,entregado,17.08,0.0,17.08,tarjeta,28028,2024-07-18 18:39:48
5003729,109086.0,2,2024-07-04 17:36:49,entregado,39.72,3.97,35.75,bizum,28005,2024-07-04 18:37:28
5003730,109513.0,1,2024-07-13 08:40:44,entregado,12.94,0.0,12.94,tarjeta,08017,2024-07-13 11:52:56
5003731,111794.0,4,2024-07-28 16:30:47,entregado,52.19,0.0,52.19,tarjeta,41017,2024-07-28 19:33:52
5003732,110990.0,5,2024-06-29 19:29:02,entregado,15.94,0.8,15.14,efectivo_entrega,48004,2024-06-29 21:12:55
5003733,114194.0,2,2024-05-27 16:28:28,en_reparto,55.38,0.0,55.38,efectivo_entrega,28046,
5003734,112528.0,1,2024-08-13 19:38:14,entregado,45.73,9.15,36.58,bizum,08026,2024-08-13 22:03:59
5003735,114789.0,2,2024-07-14 20:47:19,entregado,38.62,0.0,38.62,bizum,28013,2024-07-14 22:51:51
5003736,110495.0,1,2024-06-11 11:34:09,entregado,75.62,11.34,64.28,paypal,08024,2024-06-11 14:21:32
5003737,109233.0,1,2024-07-28 19:51:14,entregado,83.74,8.37,75.37,tarjeta,08003,2024-07-28 21:41:59
5003738,103837.0,1,2024-06-02 11:19:16,entregado,78.08,0.0,78.08,bizum,08008,2024-06-02 14:24:40
5003739,102630.0,1,2024-07-09 10:08:20,entregado,22.99,4.6,18.39,tarjeta,08001,2024-07-09 12:46:49
5003740,105503.0,3,2024-05-31 18:55:11,entregado,86.45,12.97,73.48,tarjeta,46021,2024-05-31 20:14:27
5003741,107992.0,1,2024-08-03 15:11:03,entregado,91.52,4.58,86.94,tarjeta,08026,2024-08-03 16:28:37
5003742,111591.0,1,2024-07-11 17:19:35,entregado,29.62,0.0,29.62,efectivo_entrega,08023,2024-07-11 19:06:29
5003743,113286.0,2,2024-07-16 19:38:11,entregado,42.18,0.0,42.18,tarjeta,28006,2024-07-16 21:40:39
5003744,107321.0,1,2024-06-17 14:14:04,entregado,15.19,0.76,14.43,paypal,08005,2024-06-17 16:49:17
5003745,100704.0,1,25/07/2024 08:49,entregado,58.59,11.72,46.87,tarjeta,08003,2024-07-25 10:48:03
5003746,105815.0,1,2024-07-23 18:45:18,entregado,19.75,1.98,17.77,tarjeta,08004,2024-07-23 21:32:46
5003747,114102.0,2,2024-06-10 13:27:15,entregado,57.89,2.89,55.0,bizum,28012,
5003748,102519.0,1,2024-05-29 12:31:04,entregado,19.29,0.96,18.33,tarjeta,08023,2024-05-29 13:35:54
5003749,110307.0,2,2024-06-12 18:50:39,entregado,8.97,0.0,8.97,tarjeta,28005,2024-06-12 20:59:38
5003750,100377.0,1,2024-05-29 17:16:39,devuelto,85.45,12.82,72.63,tarjeta,08025,
5003751,102491.0,1,2024-08-22 08:28:09,entregado,65.24,0.0,65.24,bizum,08004,2024-08-22 09:57:36
5003752,110663.0,1,2024-06-28 17:10:46,entregado,23.18,4.64,18.54,tarjeta,08025,2024-06-28 18:25:38
5003753,100638.0,2,2024-08-02 11:45:34,entregado,44.14,2.21,41.93,tarjeta,28014,2024-08-02 14:49:32
5003754,108417.0,2,2024-06-19 11:38:49,entregado,35.95,1.8,34.15,tarjeta,28007,2024-06-19 12:52:35
5003755,100150.0,1,2024-07-12 09:55:16,entregado,34.84,1.74,33.1,tarjeta,08003,2024-07-12 11:42:28
5003756,113286.0,1,2024-06-25 08:53:05,entregado,30.02,3.0,27.02,bizum,08019,2024-06-25 10:21:07
5003757,113544.0,3,2024-07-31 11:28:59,entregado,17.72,0.0,17.72,paypal,46019,2024-07-31 13:42:58
5003758,110241.0,3,2024-08-12 09:00:46,entregado,20.13,3.02,17.11,tarjeta,46022,2024-08-12 11:54:13
5003759,109989.0,1,2024-07-01 18:26:30,entregado,37.12,1.86,35.26,bizum,08026,2024-07-01 21:35:31
5003760,100397.0,1,2024-07-21 13:42:47,entregado,81.86,0.0,81.86,BIZUM,08036,2024-07-21 17:03:04
5003761,102808.0,2,2024-05-11 13:38:38,entregado,30.65,1.53,29.12,tarjeta,28046,2024-05-11 16:00:55
5003762,109374.0,2,2024-08-06 17:18:13,entregado,16.88,0.0,16.88,tarjeta,28002,2024-08-06 19:46:50
5003763,104006.0,1,2024-07-06 17:31:28,entregado,10.28,0.0,10.28,bizum,08036,2024-07-06 19:05:37
5003764,109479.0,2,2024-05-09 20:32:14,entregado,9.34,0.47,8.87,bizum,28008,2024-05-09 22:26:04
5003765,109411.0,2,2024-07-12 18:58:36,entregado,56.88,11.38,45.5,bizum,28013,2024-07-12 21:39:04
5003766,112189.0,1,2024-07-26 15:37:43,entregado,23.63,0.0,23.63,bizum,08006,2024-07-26 17:51:40
5003767,108353.0,1,2024-06-07 20:31:30,entregado,16.31,0.82,15.49,bizum,08028,2024-06-07 22:23:49
5003768,111499.0,4,2024-08-27 22:56:21,entregado,43.76,0.0,43.76,bizum,41006,2024-08-28 00:25:53
5003769,108378.0,1,2024-08-25 11:02:15,entregado,21.22,0.0,21.22,tarjeta,08029,2024-08-25 13:20:43
5003770,106243.0,3,2024-04-07 14:06:37,en_reparto,45.89,2.29,43.6,paypal,46015,
5003771,104521.0,2,2024-06-25 18:49:46,entregado,19.69,3.94,15.75,bizum,28012,2024-06-25 20:36:44
5003772,102451.0,2,2024-05-07 15:44:18,entregado,42.67,2.13,40.54,bizum,28034,2024-05-07 18:59:40
5003773,113127.0,2,2024-07-15 15:32:29,cancelado,17.24,0.86,16.38,bizum,28014,
5003774,107633.0,3,2024-07-17 08:51:31,entregado,43.06,0.0,43.06,tarjeta,46019,2024-07-17 10:52:42
5003775,114355.0,5,2024-06-24 19:49:36,entregado,43.01,0.0,43.01,efectivo_entrega,48013,2024-06-24 23:05:32
5003776,104314.0,4,2024-08-02 15:25:42,entregado,35.57,0.0,35.57,paypal,41017,2024-08-02 18:38:45
5003777,102715.0,1,2024-07-14 19:57:33,en_reparto,71.94,0.0,71.94,bizum,08005,
5003778,109680.0,1,2024-07-10 10:52:31,entregado,112.07,0.0,112.07,paypal,08003,2024-07-10 14:19:19
5003779,114803.0,1,2024-08-14 11:14:22,entregado,29.73,2.97,26.76,transferencia,08002,2024-08-14 13:56:20
5003780,101387.0,1,2024-07-25 17:12:05,entregado,11.72,0.0,11.72,tarjeta,08021,2024-07-25 18:24:33
5003781,112400.0,2,2024-08-09 16:18:44,entregado,91.59,0.0,91.59,bizum,28016,2024-08-09 19:32:59
5003782,113614.0,2,2024-07-30 21:54:59,entregado,40.69,4.07,36.62,tarjeta,28010,2024-07-31 01:17:20
5003783,110109.0,2,2024-07-24 17:49:22,entregado,61.61,3.08,58.53,tarjeta,28015,2024-07-24 20:39:39
5003784,109813.0,5,2024-06-09 15:20:06,entregado,44.28,4.43,39.85,paypal,48003,2024-06-09 16:56:28
5003785,106435.0,1,2024-06-13 15:46:11,entregado,26.15,0.0,26.15,bizum,08002,2024-06-13 18:25:17
5003786,105227.0,1,2024-06-03 16:23:44,entregado,59.75,5.97,53.78,efectivo_entrega,08008,2024-06-03 19:29:35
5003787,112263.0,1,2024-06-29 08:12:30,entregado,36.01,0.0,36.01,tarjeta,08029,2024-06-29 09:23:43
5003788,114900.0,2,2024-06-11 10:44:34,entregado,52.92,5.29,47.63,efectivo_entrega,28009,2024-06-11 11:47:16
5003789,100963.0,1,2024-07-23 10:04:00,devuelto,47.1,7.07,40.03,bizum,08010,
5003790,109842.0,1,2024-06-16 18:58:00,entregado,26.5,0.0,26.5,tarjeta,08021,2024-06-16 21:55:33
5003791,109028.0,2,2024-07-20 10:29:57,entregado,42.11,0.0,42.11,bizum,28002,2024-07-20 12:06:41
5003792,100884.0,4,2024-06-10 10:48:16,entregado,15.61,0.0,15.61,paypal,41017,2024-06-10 13:02:21
5003793,106135.0,3,2024-07-28 13:45:59,entregado,16.99,0.0,16.99,paypal,46009,2024-07-28 16:59:33
5003794,105134.0,2,2024-06-25 13:34:34,entregado,38.12,5.72,32.4,bizum,28003,2024-06-25 15:00:42
5003795,109967.0,5,2024-08-11 11:29:23,entregado,29.75,0.0,29.75,efectivo_entrega,48012,2024-08-11 14:51:17
5003796,113929.0,1,2024-08-29 13:45:43,entregado,52.92,7.94,44.98,paypal,08034,2024-08-29 16:59:55
5003797,108968.0,2,2024-08-14 15:53:35,entregado,37.58,0.0,37.58,efectivo_entrega,28010,2024-08-14 17:06:01
5003798,101607.0,5,2024-06-26 11:28:24,entregado,45.31,0.0,45.31,bizum,48009,2024-06-26 13:57:08
5003799,115115.0,1,2024-08-28 18:17:59,entregado,12.76,0.0,12.76,tarjeta,08020,2024-08-28 20:41:02
5003800,106595.0,1,2024-08-13 14:02:16,entregado,3.96,0.0,3.96,tarjeta,08015,2024-08-13 16:14:09
5003801,114664.0,3,2024-08-05 10:15:44,entregado,34.39,0.0,34.39,efectivo_entrega,46012,2024-08-05 13:09:37
5003802,108226.0,1,2024-07-13 12:09:27,entregado,22.92,0.0,22.92,paypal,08024,2024-07-13 14:19:56
5003803,103045.0,2,2024-07-10 17:02:25,entregado,34.15,5.12,29.03,bizum,28046,2024-07-10 18:22:44
5003804,103209.0,4,2024-06-06 15:51:16,cancelado,35.21,3.52,31.69,tarjeta,41003,
5003805,110671.0,2,2024-08-06 10:48:06,entregado,38.53,1.93,36.6,paypal,28033,2024-08-06 13:23:28
5003806,115175.0,2,2024-07-26 11:09:11,entregado,39.98,0.0,39.98,bizum,28012,2024-07-26 13:21:09
5003807,110126.0,1,2024-05-07 11:59:02,entregado,26.56,2.66,23.9,tarjeta,08021,2024-05-07 15:04:58
5003808,113438.0,4,2024-06-11 10:39:31,entregado,22.39,0.0,22.39,tarjeta,41015,2024-06-11 13:10:02
5003809,110722.0,4,2024-07-16 15:41:01,entregado,12.28,0.0,12.28,tarjeta,41016,
5003810,103370.0,3,2024-07-04 10:29:56,entregado,36.9,3.69,33.21,paypal,46012,2024-07-04 12:51:46
5003811,106696.0,3,2024-06-20 19:58:10,entregado,39.91,0.0,39.91,tarjeta,46019,2024-06-20 23:15:09
5003812,114112.0,2,2024-07-16 10:02:29,entregado,31.57,0.0,31.57,tarjeta,28014,2024-07-16 13:03:01
5003813,110227.0,1,2024-06-08 18:59:03,entregado,41.22,4.12,37.1,bizum,08020,2024-06-08 21:08:30
5003814,106843.0,1,2024-07-21 10:44:31,entregado,99.22,9.92,89.3,bizum,08008,2024-07-21 13:04:29
5003815,109894.0,4,2024-07-22 07:03:17,entregado,87.01,4.35,82.66,bizum,41011,2024-07-22 09:50:16
5003816,100051.0,1,2024-07-17 19:27:25,entregado,57.17,0.0,57.17,paypal,08006,2024-07-17 20:38:36
5003817,114048.0,1,2024-08-17 10:37:21,entregado,60.19,0.0,60.19,tarjeta,08002,2024-08-17 12:02:35
5003818,110154.0,5,2024-05-23 10:18:47,entregado,20.47,0.0,20.47,paypal,48007,2024-05-23 13:06:57
5003819,111591.0,1,2024-05-15 16:16:09,cancelado,27.24,0.0,27.24,paypal,08010,
5003820,113648.0,4,2024-07-11 12:44:30,devuelto,24.72,0.0,24.72,tarjeta,41014,
5003821,115246.0,1,2024-05-02 13:53:54,entregado,32.02,0.0,32.02,bizum,08015,2024-05-02 15:43:19
5003822,109847.0,3,2024-06-07 10:46:17,entregado,27.44,0.0,27.44,tarjeta,46018,2024-06-07 13:18:54
5003823,106886.0,3,2024-07-03 14:01:34,entregado,35.3,1.76,33.54,tarjeta,46011,2024-07-03 16:27:03
5003824,110063.0,5,2024-06-26 11:00:34,entregado,48.59,4.86,43.73,paypal,48015,2024-06-26 13:44:21
5003825,110963.0,1,2024-06-07 16:16:45,entregado,49.99,5.0,44.99,BIZUM,08028,2024-06-07 18:59:07
5003826,104755.0,2,2024-07-13 12:16:08,entregado,28.81,0.0,28.81,bizum,28045,2024-07-13 14:18:32
5003827,102230.0,1,2024-06-07 17:04:43,entregado,50.01,5.0,45.01,tarjeta,08011,2024-06-07 18:34:37
5003828,105484.0,1,2024-07-08 09:07:31,entregado,75.06,11.26,63.8,bizum,08024,2024-07-08 10:29:58
5003829,114146.0,1,2024-07-09 17:28:55,entregado,30.22,1.51,28.71,tarjeta,08005,2024-07-09 18:53:48
5003830,113437.0,4,2024-08-04 16:12:50,entregado,43.06,2.15,40.91,efectivo_entrega,41015,2024-08-04 17:42:57
5003831,103616.0,2,2024-08-08 09:03:07,devuelto,20.26,0.0,20.26,tarjeta,28004,
5003832,114123.0,4,2024-07-02 14:41:39,entregado,16.57,0.0,16.57,tarjeta,41007,2024-07-02 16:33:45
5003833,114586.0,1,2024-05-01 12:16:10,entregado,6.34,0.32,6.02,bizum,08035,2024-05-01 13:38:44
5003834,112749.0,1,2024-07-01 18:29:25,en_reparto,15.94,0.0,15.94,tarjeta,08004,
5003835,109117.0,3,2024-07-26 09:10:21,entregado,33.09,0.0,33.09,tarjeta,46022,2024-07-26 11:34:21
5003836,100147.0,3,2024-08-17 20:38:41,entregado,46.76,2.34,44.42,tarjeta,46010,2024-08-17 22:13:55
5003837,111276.0,2,2024-07-03 10:06:50,entregado,21.48,0.0,21.48,tarjeta,28001,2024-07-03 13:05:25
5003838,103211.0,1,2024-08-15 21:36:12,entregado,33.13,0.0,33.13,tarjeta,08007,2024-08-16 00:17:58
5003839,105180.0,2,2024-08-09 18:30:06,entregado,55.6,8.34,47.26,tarjeta,28020,2024-08-09 19:37:52
5003840,100376.0,5,2024-08-09 12:55:58,entregado,29.7,0.0,29.7,tarjeta,48011,2024-08-09 14:05:50
5003841,104297.0,2,2024-08-03 15:37:39,entregado,41.99,0.0,41.99,tarjeta,28050,2024-08-03 18:10:43
5003842,114400.0,4,2024-08-03 16:49:33,entregado,49.52,7.43,42.09,tarjeta,41008,2024-08-03 19:45:09
5003843,102237.0,2,2024-06-15 08:37:54,entregado,21.68,1.08,20.6,tarjeta,28005,2024-06-15 11:27:07
5003844,114599.0,2,2024-07-01 17:05:51,cancelado,21.6,1.08,20.52,tarjeta,28006,
5003845,109000.0,3,2024-07-02 14:00:27,entregado,40.96,0.0,40.96,tarjeta,46019,2024-07-02 15:43:52
5003846,106393.0,2,2024-07-14 10:33:40,entregado,37.36,3.74,33.62,tarjeta,28015,2024-07-14 12:48:34
5003847,109957.0,1,2024-06-25 10:52:33,entregado,11.89,0.0,11.89,tarjeta,08002,2024-06-25 14:02:31
5003848,102291.0,2,2024-05-19 15:05:00,entregado,42.7,2.13,40.57,tarjeta,28045,2024-05-19 17:31:52
5003849,100705.0,2,2024-07-29 20:10:35,entregado,51.3,10.26,41.04,paypal,28013,2024-07-29 22:24:10
5003850,101454.0,1,2024-06-14 17:48:37,entregado,85.95,4.3,81.65,paypal,08022,2024-06-14 20:43:28
5003851,113946.0,2,2024-06-27 18:36:02,entregado,39.17,0.0,39.17,tarjeta,28028,2024-06-27 21:59:45
5003852,113132.0,4,2024-06-19 09:38:47,entregado,59.96,0.0,59.96,bizum,41009,2024-06-19 11:15:32
5003853,103708.0,2,2024-08-07 18:05:35,en_preparacion,73.92,0.0,73.92,efectivo_entrega,28009,
5003854,111766.0,1,2024-06-28 16:27:43,entregado,56.47,2.82,53.65,tarjeta,08022,2024-06-28 19:19:24
5003855,109854.0,1,2024-08-01 12:43:35,entregado,19.9,3.98,15.92,efectivo_entrega,08022,
5003856,107978.0,1,2024-08-31 16:16:49,entregado,70.82,3.54,67.28,bizum,08029,2024-08-31 19:05:42
5003857,110253.0,3,2024-07-07 19:33:56,devuelto,28.6,0.0,28.6,tarjeta,46004,
5003858,103214.0,1,2024-08-06 11:55:46,entregado,51.08,7.66,43.42,tarjeta,08026,2024-08-06 13:58:37
5003859,113092.0,2,2024-07-28 18:26:44,entregado,37.49,3.75,33.74,tarjeta,28008,2024-07-28 20:40:06
5003860,104002.0,1,2024-06-27 21:43:50,devuelto,23.62,1.18,22.44,paypal,08024,
5003861,105747.0,1,2024-08-17 13:36:05,entregado,43.65,0.0,43.65,bizum,08009,2024-08-17 15:02:38
5003862,111208.0,5,2024-08-12 16:55:15,entregado,62.32,6.23,56.09,tarjeta,48011,2024-08-12 18:50:06
5003863,110515.0,3,2024-07-16 08:40:24,entregado,37.2,0.0,37.2,paypal,46010,2024-07-16 11:50:40
5003864,105783.0,2,05/07/2024 10:50,entregado,12.5,0.0,12.5,transferencia,28020,2024-07-05 12:25:14
