producto_id,nombre,marca,categoria_id,precio_base,peso_kg,es_perecedero,dias_caducidad,activo,fecha_alta
3410,Producto Son Auchan 12ud,Auchan,47.0,18.19,3.24,0,,False,2021-03-21
3411,Producto Concepto Carrefour 250g,Carrefour,23.0,22.08,3.77,true,11.0,True,2023-07-12
3412,Producto Atención Mercadona 12ud,Mercadona,59.0,17.15,2.79,false,,True,2022-12-17
3413,Producto Industria Genérico 500ml,Genérico,82.0,17.87,0.83,False,,True,2020-08-03
3414,Producto Diferencia Auchan 1kg,Auchan,75.0,18.7,0.33,False,,True,2023-01-01
3415,Producto Cerca Genérico 500g,Genérico,80.0,20.5,1.6,false,,True,2021-11-27
3416,Producto Blanco Carrefour 250g,Carrefour,57.0,20.17,1.01,no,,True,2020-01-09
3417,Producto Propuesta Dia 6ud,Dia,18.0,1.18,2.73,True,4.0,True,2020-05-03
3418,Producto Al Mercadona 500ml,Mercadona,10.0,5.09,4.65,True,6.0,True,2021-02-01
3419,Producto Nadie Genérico 250g,Genérico,81.0,14.3,0.28,false,,True,2023-07-21
3420,Producto Casi Hacendado 6ud,Hacendado,48.0,18.91,2.53,FALSE,,True,2022-05-02
3421,Producto Pablo Eroski 6ud,Eroski,59.0,24.35,0.53,FALSE,,True,2023-02-03
3422,Producto Elementos Hacendado 1kg,Hacendado,73.0,1.07,2.41,FALSE,,True,2022-03-30
3423,Producto Principio Dia 1kg,Dia,13.0,4.2,4.43,false,,True,2020-06-21
3424,Producto Produce Carrefour 1kg,Carrefour,38.0,19.33,4.82,1,11.0,True,2021-03-23
3425,Producto Unas Eroski 6ud,Eroski,86.0,11.45,1.49,TRUE,12.0,True,2021-04-12
3426,Producto Hecho Hacendado 12ud,Hacendado,64.0,6.35,3.05,false,,True,2020-03-15
3427,Producto Centro Eroski pack 3,Eroski,81.0,2.88,3.84,1,7.0,True,2021-10-14
3428,Producto Bastante Auchan 500g,Auchan,20.0,11.63,1.51,1,4.0,True,2023-05-18
3429,Producto Silencio Dia 500g,Dia,55.0,2.23,2.33,no,,True,2021-12-11
3430,Producto Tiene Mercadona pack 3,Mercadona,41.0,16.42,0.66,true,12.0,True,2020-06-21
3431,Producto Asociación Mercadona 500ml,Mercadona,55.0,10.31,4.59,no,,True,2023-11-07
3432,Producto Fuerzas Genérico 6ud,Genérico,55.0,9.65,2.55,0,,True,2022-07-16
3433,Producto Pasa Genérico 250g,Genérico,14.0,18.65,4.12,1,3.0,True,2020-01-26
3434,Producto Haciendo Dia 12ud,Dia,22.0,4.37,0.41,False,,True,2022-03-11
3435,Producto Izquierda Eroski 500g,Eroski,68.0,9.04,2.7,no,,True,2021-01-10
3436,Producto Estructura Hacendado 1kg,Hacendado,22.0,18.42,4.62,false,,True,2020-08-11
3437,Producto Dicho Auchan 6ud,Auchan,34.0,2.07,3.04,False,,True,2021-10-28
3438,Producto La Hacendado 500ml,Hacendado,69.0,11.63,4.75,0,,True,2022-08-13
3439,Producto Tengo Dia 250g,Dia,36.0,24.69,0.36,False,,True,2021-01-08
3440,Producto Demasiado Auchan 1L,Auchan,64.0,1.81,4.77,false,,True,2021-10-09
3441,Producto Sistema Dia 1kg,Dia,43.0,2.54,2.06,TRUE,7.0,True,2022-10-29
3442,Producto Políticas Mercadona 12ud,Mercadona,66.0,13.35,1.33,False,,True,2020-05-12
3443,Producto Quiero Auchan 6ud,Auchan,20.0,24.09,1.03,True,9.0,True,2024-02-23
3444,Producto Único Eroski 1kg,Eroski,77.0,24.15,4.57,false,,True,2020-04-15
3445,Producto Perdido Genérico 1L,Genérico,10.0,2.4,3.1,no,,True,2022-03-28
3446,Producto Mar Hacendado 1kg,Hacendado,49.0,22.45,2.52,false,,True,2022-02-27
3447,Producto Fuego Dia 250g,Dia,61.0,24.7,4.29,false,,True,2024-03-15
3448,Producto Económica Hacendado 250g,Hacendado,83.0,5.85,2.13,False,,True,2022-05-10
3449,Producto Lo Genérico 12ud,Genérico,30.0,5.79,1.0,1,13.0,True,2021-08-29
3450,Producto Cama Dia 6ud,Dia,10.0,0.89,2.54,false,,True,2021-12-31
3451,Producto Era Eroski pack 3,Eroski,72.0,10.63,4.15,false,,True,2022-09-14
3452,Producto Servicio Hacendado 1kg,Hacendado,51.0,11.73,2.79,False,,True,2024-03-03
3453,Producto Vista Auchan 500ml,Auchan,64.0,21.19,2.22,False,,True,2021-01-29
3454,Producto Vino Mercadona 500g,Mercadona,88.0,24.88,0.56,False,,True,2020-01-26
3455,Producto Condiciones Auchan 500g,Auchan,87.0,12.65,4.64,False,,True,2023-05-09
3456,Producto Tiempo Genérico 250g,Genérico,65.0,0.0,1.1,no,,True,2021-06-19
3457,Producto Gente Auchan 500g,Auchan,79.0,5.28,0.67,FALSE,,True,2023-02-12
3458,Producto Plaza Auchan 12ud,Auchan,68.0,0.68,1.16,FALSE,,True,2022-09-02
3459,Producto Forma Dia 12ud,Dia,42.0,16.99,4.55,1,3.0,False,2023-04-13
3460,Producto Especialmente Mercadona 6ud,Mercadona,28.0,21.09,3.72,0,,True,2023-02-16
3461,Producto Características Genérico 12ud,Genérico,30.0,6.41,1.0,false,,True,2021-05-31
3462,Producto Pues Mercadona 12ud,Mercadona,15.0,3.65,4.89,no,,True,2020-03-09
3463,Producto Creo Genérico 1kg,Genérico,49.0,11.21,4.02,TRUE,11.0,True,2022-04-28
3464,Producto Esas Mercadona 12ud,Mercadona,82.0,21.14,1.34,0,,True,2023-06-17
3465,Producto Amigos Carrefour 500g,Carrefour,50.0,2.78,3.16,false,,True,2020-09-28
3466,Producto Ocasión Genérico 500g,Genérico,12.0,14.5,3.68,1,10.0,True,2023-04-25
3467,Producto Precisamente Carrefour 1L,Carrefour,54.0,16.48,1.01,sí,6.0,True,2021-12-22
3468,Producto Viaje Mercadona 500ml,Mercadona,57.0,16.64,4.68,true,13.0,False,2022-01-13
3469,Producto Reunión Mercadona 500g,Mercadona,,3.21,0.66,false,,True,2020-10-10
3470,Producto Principios Carrefour 500g,Carrefour,42.0,2.39,4.57,False,,True,2020-07-28
3471,Producto Tiene Auchan 250g,Auchan,21.0,10.63,3.15,no,,True,2023-01-17
3472,Producto Produce Auchan 6ud,Auchan,62.0,16.01,0.85,false,,True,2024-01-05
3473,Producto Joven Eroski 250g,Eroski,31.0,3.36,1.77,False,,True,2020-02-27
3474,Producto Casos Genérico 250g,Genérico,85.0,4.37,4.64,False,,True,2020-11-09
3475,Producto Era Genérico 250g,Genérico,12.0,13.18,1.12,no,,True,2023-05-13
3476,Producto Noche Hacendado 6ud,Hacendado,36.0,3.88,3.47,1,5.0,True,2023-10-08
3477,Producto Fue Carrefour 500g,Carrefour,70.0,9.03,1.51,false,,True,2021-05-05
3478,Producto Instituto Auchan 12ud,Auchan,72.0,23.09,1.03,TRUE,14.0,True,2021-04-26
3479,Producto Decisión Hacendado 500ml,Hacendado,59.0,4.55,3.62,true,9.0,True,2021-09-10
3480,Producto G Genérico 500ml,Genérico,63.0,20.48,3.06,no,,True,2022-04-23
3481,Producto González Dia 6ud,Dia,81.0,22.49,2.27,FALSE,,True,2021-01-28
3482,Producto Esta Dia 12ud,Dia,74.0,7.68,3.24,no,,True,2023-03-16
3483,Producto Medidas Auchan 250g,Auchan,54.0,3.3,2.18,False,,True,2020-10-23
3484,Producto Luis Hacendado 1L,Hacendado,40.0,16.59,3.91,0,,True,2021-07-08
3485,Producto Juicio Eroski 250g,Eroski,49.0,18.05,2.86,True,8.0,True,2023-04-27
3486,Producto Desde Hacendado 12ud,Hacendado,80.0,7.44,1.13,True,11.0,True,2023-09-06
3487,Producto Boca Mercadona 500g,Mercadona,86.0,14.55,3.43,no,,True,2021-05-30
3488,Producto Problema Carrefour 1L,Carrefour,49.0,1.71,0.28,false,,True,2020-07-12
3489,Producto Mirada Hacendado pack 3,Hacendado,24.0,4.68,1.95,no,,True,2021-07-25
3490,Producto Datos Hacendado 250g,Hacendado,45.0,22.83,4.22,TRUE,9.0,False,2023-10-13
3491,Producto Dirección Genérico 250g,Genérico,77.0,8.76,2.38,TRUE,9.0,True,2023-02-28
3492,Producto Interés Dia 6ud,Dia,44.0,10.3,1.6,no,,True,2023-10-21
3493,Producto Conseguir Dia pack 3,Dia,59.0,12.58,4.56,FALSE,,True,2021-08-23
3494,Producto Segunda Hacendado 250g,Hacendado,88.0,5.98,0.74,no,,True,2024-02-21
3495,Producto Sistema Carrefour 1kg,Carrefour,64.0,2.65,4.07,0,,True,2022-02-09
3496,Producto Sabía Hacendado 250g,Hacendado,,6.85,0.6,False,,True,2022-02-11
3497,Producto Sabe Dia 6ud,Dia,18.0,17.34,1.93,False,,True,2023-12-06
3498,Producto Vuelta Genérico pack 3,Genérico,26.0,3.43,0.78,no,,True,2022-03-17
3499,Producto Nosotros Eroski pack 3,Eroski,61.0,16.86,1.24,FALSE,,True,2023-05-29
3500,Producto Otra Dia 6ud,Dia,71.0,19.42,0.5,FALSE,,True,2023-02-03
3501,Producto Siendo Dia 1L,Dia,19.0,16.65,1.07,False,,True,2020-05-02
3502,Producto Primeros Hacendado 1L,Hacendado,72.0,0.81,4.1,TRUE,6.0,True,2022-07-24
3503,Producto Ocasiones Carrefour 6ud,Carrefour,52.0,19.12,2.3,FALSE,,True,2020-10-07
3504,Producto Estudios Hacendado 1kg,Hacendado,73.0,5.85,4.88,0,,True,2021-04-01
3505,Producto Quienes Carrefour 12ud,Carrefour,74.0,5.09,0.86,true,7.0,True,2020-06-08
3506,Producto Esa Eroski 500g,Eroski,82.0,4.1,3.74,FALSE,,True,2021-05-24
3507,Producto Existen Carrefour 500ml,Carrefour,67.0,1.19,2.29,0,,True,2021-04-04
3508,Producto Seguridad Hacendado 6ud,Hacendado,79.0,11.06,2.54,true,11.0,True,2021-11-23
3509,Producto Secretario Dia 6ud,Dia,65.0,2.89,3.67,0,,True,2023-01-19
3510,Producto Anterior Carrefour 12ud,Carrefour,46.0,4.82,3.06,sí,11.0,True,2020-09-15
3511,Producto Cambios Eroski 1L,Eroski,15.0,23.98,0.31,sí,3.0,True,2021-11-20
3512,Producto Total Hacendado 500g,Hacendado,39.0,7.24,3.51,0,,True,2021-11-25
3513,Producto Había Hacendado 1L,Hacendado,59.0,18.47,1.38,False,,True,2023-02-03
3514,Producto Socialista Dia 500ml,Dia,35.0,17.78,0.07,True,5.0,True,2023-11-17
3515,Producto Tengo Auchan 500ml,Auchan,88.0,21.38,0.89,false,,True,2022-08-13
3516,Producto Medida Carrefour 6ud,Carrefour,30.0,22.54,0.11,true,10.0,True,2021-03-02
3517,Producto Bastante Carrefour 500ml,Carrefour,11.0,22.08,3.81,1,3.0,True,2024-03-02
3518,Producto Local Genérico 250g,Genérico,69.0,12.45,0.59,true,3.0,True,2024-01-12
3519,Producto Puede Mercadona 1L,Mercadona,46.0,13.36,0.78,True,4.0,True,2020-04-26
3520,Producto Crecimiento Auchan pack 3,Auchan,51.0,18.49,1.32,False,,True,2022-09-17
3521,Producto Diferentes Auchan 250g,Auchan,55.0,20.77,1.7,no,,True,2021-07-18
3522,Producto Próximo Auchan 500g,Auchan,85.0,7.1,3.22,FALSE,,True,2023-05-29
3523,Producto Llega Mercadona 1L,Mercadona,,16.64,2.51,True,6.0,True,2022-11-21
3524,Producto Tenía Dia 1L,Dia,64.0,18.73,4.78,sí,13.0,True,2024-01-20
3525,Producto Sobre Eroski pack 3,Eroski,44.0,24.68,0.92,FALSE,,True,2020-08-09
3526,Producto Comercio Dia 12ud,Dia,53.0,14.92,1.42,FALSE,,True,2022-08-01
3527,Producto Padres Genérico 6ud,Genérico,83.0,20.93,3.99,1,12.0,True,2023-04-28
3528,Producto Consejo Dia 500g,Dia,53.0,24.24,3.44,false,,True,2020-02-24
3529,Producto Quien Genérico 500ml,Genérico,28.0,15.77,1.55,False,,True,2020-04-14
3530,Producto Número Hacendado pack 3,Hacendado,46.0,1.49,2.99,sí,3.0,True,2023-04-24
3531,Producto Sur Auchan 6ud,Auchan,9.0,16.67,1.29,TRUE,8.0,True,2021-07-23
3532,Producto Acción Eroski 1kg,Eroski,73.0,23.86,0.76,False,,True,2021-08-17
3533,Producto Teoría Genérico 500g,Genérico,64.0,7.61,4.67,sí,6.0,True,2022-05-31
3534,Producto Ya Auchan 12ud,Auchan,58.0,24.18,1.34,true,7.0,True,2022-07-28
3535,Producto Pasado Genérico 12ud,Genérico,31.0,17.12,2.91,FALSE,,True,2022-11-20
3536,Producto Visto Dia 1kg,Dia,34.0,10.69,1.56,true,7.0,True,2024-01-13
3537,Producto Tampoco Auchan 1kg,Auchan,89.0,9.7,2.21,False,,True,2021-07-31
3538,Producto Ninguna Eroski 6ud,Eroski,65.0,12.83,1.82,False,,True,2023-03-31
3539,Producto Te Auchan 12ud,Auchan,68.0,11.79,0.18,FALSE,,True,2022-06-10
3540,Producto Nacional Mercadona 1kg,Mercadona,20.0,15.56,1.25,False,,True,2022-04-02
3541,Producto Zona Genérico 500ml,Genérico,25.0,1.8,0.67,0,,True,2021-09-10
3542,Producto Varios Mercadona pack 3,Mercadona,68.0,21.05,1.39,1,13.0,True,2022-10-06
3543,Producto María Hacendado 500ml,Hacendado,85.0,14.34,4.33,FALSE,,True,2021-01-22
3544,Producto Líder Eroski 250g,Eroski,83.0,17.68,2.83,0,,True,2020-06-25
3545,Producto Le Carrefour 1kg,Carrefour,26.0,7.86,4.95,0,,False,2023-02-16
3546,Producto Tener Genérico 1L,Genérico,71.0,3.3,3.04,sí,4.0,True,2022-02-14
3547,Producto Tenido Carrefour 500g,Carrefour,40.0,12.1,2.25,False,,True,2021-08-24
3548,Producto Obstante Dia 12ud,Dia,24.0,12.34,1.21,1,11.0,True,2022-05-22
3549,Producto Hacia Eroski pack 3,Eroski,87.0,21.54,2.19,0,,True,2021-02-10
3550,Producto Producto Carrefour 1L,Carrefour,32.0,4.67,2.76,no,,True,2021-02-08
3551,Producto Valores Dia 500g,Dia,46.0,23.99,3.36,no,,True,2021-11-24
3552,Producto Hizo Auchan 12ud,Auchan,22.0,20.42,1.45,TRUE,4.0,True,2024-03-27
3553,Producto Formas Genérico 500ml,Genérico,10.0,1.33,3.3,False,,True,2021-03-19
3554,Producto Espera Carrefour pack 3,Carrefour,54.0,22.11,0.1,false,,True,2023-11-24
3555,Producto Jefe Mercadona 1L,Mercadona,73.0,9.04,1.98,no,,True,2020-11-06
3556,Producto Primera Dia 6ud,Dia,28.0,11.75,0.74,false,,True,2020-07-29
3557,Producto Temas Auchan 500g,Auchan,47.0,22.94,1.91,false,,True,2020-04-25
3558,Producto Puntos Genérico 500ml,Genérico,32.0,3.66,4.78,false,,True,2020-09-25
3559,Producto Distintas Mercadona 12ud,Mercadona,88.0,2.15,3.68,sí,6.0,True,2023-01-13
3560,Producto Existe Auchan pack 3,Auchan,22.0,8.42,3.87,true,14.0,True,2024-03-29
3561,Producto Día Carrefour 12ud,Carrefour,22.0,19.01,0.37,false,,True,2023-06-13
3562,Producto Ambiente Hacendado 500g,Hacendado,23.0,11.31,3.17,FALSE,,False,2024-02-12
3563,Producto Señaló Dia 500g,Dia,31.0,17.61,4.94,false,,True,2024-03-12
3564,Producto Mil Carrefour 500ml,Carrefour,34.0,12.52,1.17,FALSE,,True,2022-11-03
3565,Producto Político Mercadona 1L,Mercadona,64.0,2.6,4.8,1,4.0,True,2023-01-07
3566,Producto Uno Hacendado 6ud,Hacendado,26.0,19.46,4.33,0,,True,2022-05-04
3567,Producto Cuya Auchan 1L,Auchan,76.0,20.88,2.39,no,,True,2021-03-27
3568,Producto Humana Genérico 1kg,Genérico,88.0,20.13,3.15,False,,True,2021-04-10
3569,Producto Tribunal Hacendado 1kg,Hacendado,81.0,19.66,0.63,true,6.0,True,2020-09-01
3570,Producto Metros Dia 250g,Dia,78.0,5.98,4.62,false,,True,2023-01-07
3571,Producto Suficiente Hacendado 1kg,Hacendado,54.0,24.21,2.9,TRUE,11.0,True,2022-12-23
3572,Producto Tomar Dia 12ud,Dia,73.0,15.65,4.46,False,,True,2020-09-27
3573,Producto Aspectos Eroski 250g,Eroski,42.0,1.28,1.04,False,,True,2021-07-15
3574,Producto Políticos Carrefour 1L,Carrefour,16.0,13.89,4.62,0,,True,2020-12-14
3575,Producto Hecho Carrefour pack 3,Carrefour,16.0,2.28,4.53,FALSE,,True,2024-03-10
3576,Producto Aún Dia 500g,Dia,13.0,23.76,3.08,false,,True,2023-05-15
3577,Producto Otras Auchan 1kg,Auchan,79.0,7.12,0.23,TRUE,11.0,True,2021-01-02
3578,Producto Supuesto Auchan pack 3,Auchan,53.0,7.92,4.86,0,,False,2022-02-06
3579,Producto Le Hacendado 1L,Hacendado,16.0,13.58,3.43,false,,True,2021-07-14
3580,Producto Jóvenes Auchan 250g,Auchan,79.0,9.97,0.67,FALSE,,True,2022-06-08
3581,Producto Calle Carrefour 500g,Carrefour,79.0,11.22,4.91,false,,True,2021-12-27
3582,Producto Distintos Dia 12ud,Dia,33.0,22.98,0.51,true,3.0,True,2024-03-07
3583,Producto García Genérico 250g,Genérico,77.0,24.77,3.61,TRUE,3.0,True,2020-07-20
3584,Producto Formas Auchan 1kg,Auchan,25.0,7.41,3.03,False,,True,2023-10-05
3585,Producto Siempre Carrefour 12ud,Carrefour,46.0,12.22,0.43,TRUE,7.0,True,2020-04-12
3586,Producto Trata Auchan 6ud,Auchan,35.0,22.48,2.25,0,,True,2021-09-10
3587,Producto Campaña Mercadona 500ml,Mercadona,55.0,21.78,4.47,True,8.0,True,2023-01-21
3588,Producto Investigación Hacendado 250g,Hacendado,73.0,8.98,4.76,false,,True,2022-03-27
3589,Producto Europa Carrefour 1kg,Carrefour,19.0,21.1,1.56,false,,True,2023-04-09
3590,Producto Ambos Dia 1kg,Dia,24.0,1.37,2.23,1,10.0,True,2023-07-03
3591,Producto Izquierda Auchan 250g,Auchan,11.0,7.11,1.54,False,,True,2020-04-24
3592,Producto Además Dia 12ud,Dia,16.0,12.63,1.95,false,,False,2024-02-19
3593,Producto Voz Auchan 1kg,Auchan,35.0,16.66,3.32,false,,False,2022-09-24
3594,Producto Vida Hacendado 6ud,Hacendado,53.0,23.1,4.06,false,,True,2021-11-30
3595,Producto Estaban Dia 12ud,Dia,12.0,21.7,4.65,False,,True,2022-11-22
3596,Producto Popular Genérico 12ud,Genérico,22.0,23.83,1.47,0,,True,2021-06-19
3597,Producto Millones Auchan 12ud,Auchan,77.0,14.52,2.62,no,,True,2023-09-25
3598,Producto París Auchan 1L,Auchan,57.0,3.72,4.01,sí,7.0,True,2023-04-27
3599,Producto García Mercadona 500ml,Mercadona,40.0,8.76,3.1,FALSE,,True,2022-09-20
3600,Producto Clase Mercadona 250g,Mercadona,41.0,3.54,1.64,FALSE,,True,2020-10-09
3601,Producto Plazo Auchan pack 3,Auchan,31.0,0.91,0.23,true,8.0,True,2024-02-10
3602,Producto Esto Carrefour 12ud,Carrefour,80.0,1.93,1.42,no,,True,2021-11-03
3603,Producto Hijos Hacendado pack 3,Hacendado,49.0,4.9,1.42,0,,True,2023-11-15
3604,Producto Recuerdo Carrefour 1kg,Carrefour,25.0,4.09,0.3,false,,True,2020-03-27
3605,Producto Industria Carrefour pack 3,Carrefour,13.0,14.7,3.6,True,3.0,True,2020-07-11
3606,Producto Tenido Dia 250g,Dia,42.0,17.11,1.8,False,,True,2020-08-25
3607,Producto Cosa Carrefour 6ud,Carrefour,85.0,3.16,0.61,false,,True,2020-09-12
3608,Producto Poder Dia 6ud,Dia,35.0,20.8,0.4,0,,True,2021-05-16
3609,Producto Curso Carrefour 250g,Carrefour,45.0,8.49,1.71,0,,True,2023-01-06
3610,Producto Realidad Auchan 500ml,Auchan,56.0,15.73,0.27,true,5.0,True,2021-06-21
3611,Producto R Hacendado 1L,Hacendado,12.0,20.29,3.92,false,,True,2024-01-01
3612,Producto Apenas Eroski 6ud,Eroski,83.0,23.52,2.93,0,,True,2023-10-22
3613,Producto Cabeza Auchan 500g,Auchan,28.0,23.89,4.96,0,,True,2023-08-07
3614,Producto Aunque Eroski 12ud,Eroski,82.0,13.69,4.4,1,3.0,True,2021-01-24
3615,Producto Dice Genérico pack 3,Genérico,76.0,8.26,2.9,1,6.0,True,2022-09-13
3616,Producto Conseguir Carrefour pack 3,Carrefour,55.0,8.2,3.48,False,,True,2022-05-05
3617,Producto Da Dia 500g,Dia,61.0,9.11,4.58,false,,True,2020-07-13
3618,Producto República Carrefour pack 3,Carrefour,86.0,19.75,4.15,sí,5.0,True,2021-04-15
3619,Producto Origen Mercadona 12ud,Mercadona,40.0,17.01,3.05,false,,True,2022-04-08
3620,Producto Sido Dia 500g,Dia,52.0,2.49,4.92,false,,True,2022-02-19
3621,Producto Lucha Mercadona 1L,Mercadona,89.0,22.54,0.13,FALSE,,True,2020-09-18
3622,Producto Importantes Mercadona pack 3,Mercadona,42.0,18.69,0.22,TRUE,9.0,False,2024-01-02
3623,Producto Unión Hacendado 1kg,Hacendado,30.0,13.1,1.97,0,,True,2020-08-27
3624,Producto Tienen Auchan 1L,Auchan,25.0,17.93,4.49,True,8.0,True,2022-10-20
3625,Producto Pensar Hacendado 250g,Hacendado,87.0,2.3,4.75,FALSE,,True,2023-01-24
3626,Producto Llama Auchan 12ud,Auchan,89.0,7.58,0.72,false,,True,2022-07-29
3627,Producto Van Mercadona 500g,Mercadona,84.0,4.22,2.99,TRUE,13.0,True,2023-08-01
3628,Producto Encuentran Dia pack 3,Dia,57.0,4.82,1.43,False,,True,2022-05-25
3629,Producto Fue Dia pack 3,Dia,38.0,8.85,4.49,False,,True,2023-07-05
3630,Producto Considera Dia 6ud,Dia,63.0,9.9,4.77,0,,False,2020-02-14
3631,Producto Hace Auchan 500ml,Auchan,35.0,14.58,0.54,false,,True,2020-03-11
3632,Producto Aquellas Dia 500ml,Dia,24.0,12.41,0.89,true,7.0,True,2022-09-23
3633,Producto Mantener Carrefour 500ml,Carrefour,22.0,3.94,4.2,sí,5.0,False,2022-06-14
3634,Producto Mañana Genérico 1L,Genérico,14.0,0.65,0.18,0,,True,2022-10-08
3635,Producto Acuerdo Auchan pack 3,Auchan,82.0,13.25,1.51,no,,True,2023-04-06
3636,Producto Plan Auchan 12ud,Auchan,24.0,12.57,0.73,1,7.0,True,2021-10-09
3637,Producto Lleva Dia 500g,Dia,23.0,18.72,0.42,True,5.0,True,2022-09-19
3638,Producto Sobre Auchan 500g,Auchan,44.0,17.81,4.63,false,,True,2022-02-12
3639,Producto Ii Dia 1L,Dia,75.0,21.11,4.39,FALSE,,False,2022-09-01
3640,Producto Estudios Hacendado 1L,Hacendado,89.0,3.84,4.72,FALSE,,True,2021-03-25
3641,Producto Pudo Auchan 1kg,Auchan,42.0,12.36,2.51,true,5.0,True,2024-01-26
3642,Producto Propio Genérico 1L,Genérico,20.0,0.57,2.81,sí,6.0,True,2022-01-20
3643,Producto Obra Auchan 500ml,Auchan,13.0,15.52,1.21,FALSE,,True,2023-06-04
3644,Producto Llamado Eroski 1kg,Eroski,76.0,22.0,4.38,0,,True,2022-11-30
3645,Producto Diferentes Mercadona 12ud,Mercadona,71.0,15.14,1.51,0,,True,2021-04-07
3646,Producto Bueno Auchan pack 3,Auchan,45.0,8.46,0.62,no,,True,2020-04-23
3647,Producto Santa Eroski 500g,Eroski,49.0,9.01,0.68,False,,True,2020-04-03
3648,Producto Estas Genérico 12ud,Genérico,71.0,17.33,1.38,TRUE,6.0,True,2021-11-13
3649,Producto Ir Hacendado 6ud,Hacendado,61.0,6.9,1.99,FALSE,,True,2022-01-22
3650,Producto Nuevos Dia 250g,Dia,,7.06,1.73,no,,True,2020-11-12
3651,Producto Empresa Auchan 12ud,Auchan,48.0,5.91,2.7,no,,True,2022-07-31
3652,Producto Entonces Genérico 6ud,Genérico,23.0,3.66,4.75,False,,False,2021-04-30
3653,Producto Juicio Hacendado 6ud,Hacendado,57.0,22.84,2.79,FALSE,,True,2023-01-20
3654,Producto Señor Carrefour 6ud,Carrefour,75.0,13.61,4.2,FALSE,,True,2023-02-14
3655,Producto Contenido Dia 1kg,Dia,38.0,22.8,1.12,0,,True,2021-06-20
3656,Producto Premio Hacendado 250g,Hacendado,10.0,18.99,2.53,False,,True,2021-09-11
3657,Producto España Carrefour 500ml,Carrefour,14.0,7.88,3.87,sí,6.0,False,2023-03-27
3658,Producto Tampoco Mercadona 12ud,Mercadona,24.0,16.54,3.72,1,7.0,True,2022-03-10
3659,Producto Fuentes Hacendado 12ud,Hacendado,18.0,0.98,2.73,FALSE,,True,2020-06-13
3660,Producto Señor Eroski 12ud,Eroski,21.0,5.25,1.6,0,,True,2021-01-10
3661,Producto Estaban Eroski 250g,Eroski,74.0,7.89,0.54,FALSE,,True,2020-07-09
3662,Producto Nosotros Auchan 12ud,Auchan,82.0,7.63,4.84,TRUE,11.0,True,2021-11-29
3663,Producto Último Eroski 1L,Eroski,45.0,9.86,3.65,False,,True,2020-08-06
3664,Producto Menos Eroski 500g,Eroski,78.0,11.57,0.17,0,,True,2020-03-19
3665,Producto Director Dia pack 3,Dia,66.0,14.29,1.7,no,,True,2024-01-08
3666,Producto Dinero Hacendado 1kg,Hacendado,19.0,5.58,2.99,0,,True,2023-09-04
3667,Producto Blanco Genérico pack 3,Genérico,60.0,13.31,3.81,FALSE,,True,2021-10-11
3668,Producto Madre Dia 12ud,Dia,72.0,8.12,0.8,0,,True,2024-02-04
3669,Producto Mucha Genérico 12ud,Genérico,81.0,21.84,1.09,true,11.0,True,2023-11-02
3670,Producto Tenía Auchan 6ud,Auchan,78.0,24.0,2.33,sí,10.0,True,2023-06-17
3671,Producto Éste Hacendado 12ud,Hacendado,19.0,17.62,3.8,FALSE,,True,2023-12-21
3672,Producto Superior Carrefour 1L,Carrefour,24.0,11.21,0.24,False,,True,2023-01-25
3673,Producto Semana Eroski pack 3,Eroski,30.0,3.92,2.12,FALSE,,False,2020-10-21
3674,Producto Mayo Auchan 500ml,Auchan,24.0,18.13,1.39,FALSE,,True,2020-09-04
3675,Producto Diez Genérico 1kg,Genérico,56.0,3.96,1.06,0,,True,2024-03-27
3676,Producto Decisión Genérico 500ml,Genérico,56.0,12.06,1.68,1,14.0,True,2021-12-26
3677,Producto Diez Carrefour pack 3,Carrefour,26.0,0.73,0.79,no,,True,2023-09-27
3678,Producto Mal Dia 1L,Dia,9.0,5.37,2.32,True,4.0,True,2022-02-11
3679,Producto O Genérico 1kg,Genérico,68.0,2.13,4.42,false,,True,2020-05-19
3680,Producto Generales Carrefour 500ml,Carrefour,10.0,7.45,2.16,FALSE,,True,2021-09-02
3681,Producto Dólares Genérico 12ud,Genérico,56.0,23.38,3.23,no,,True,2021-12-11
3682,Producto Torno Carrefour 500g,Carrefour,84.0,18.39,1.35,True,4.0,True,2021-01-08
3683,Producto Nadie Genérico 12ud,Genérico,75.0,8.58,2.98,no,,True,2022-06-25
3684,Producto Tengo Eroski pack 3,Eroski,87.0,5.62,1.2,TRUE,6.0,True,2020-03-16
3685,Producto Porque Carrefour 1kg,Carrefour,87.0,4.53,1.65,no,,True,2021-03-13
3686,Producto Sociales Carrefour pack 3,Carrefour,15.0,10.91,1.55,False,,True,2022-07-17
3687,Producto López Genérico 12ud,Genérico,39.0,9.73,2.4,no,,True,2023-08-02
3688,Producto Grande Dia 500g,Dia,75.0,22.13,4.78,False,,True,2022-11-10
3689,Producto Resultados Eroski 1kg,Eroski,44.0,21.07,2.48,False,,True,2021-03-19
3690,Producto Resto Genérico 12ud,Genérico,24.0,16.47,4.34,1,10.0,True,2020-01-13
3691,Producto Dolor Eroski 12ud,Eroski,53.0,5.73,4.99,false,,True,2020-06-15
3692,Producto Arte Dia 1kg,Dia,57.0,23.35,1.02,0,,True,2020-07-27
3693,Producto López Hacendado 500ml,Hacendado,33.0,8.54,4.58,false,,True,2021-02-14
